idade,renda,propriedade_casa,tempo_emprego,intencao_emprestimo,classificacao,vlr_emprestimo,tx_juros,status_emprestimo,pct_renda_emprestimo,inadimplencia_arquivada,hist_credito,nivel_risco,faixa_renda,faixa_emprestimo,alerta_comprometimento,faixa_hist_credito
30.0,57600,Financiada,13.0,Pessoal,A,6000,,0,0.1,Não,10,Risco Muito Baixo,Média,Baixo,False,Médio
27.0,57600,Propria,,,C,3000,12.99,0,0.05,Sim,10,Risco Médio-Baixo,Média,Muito Baixo,False,Médio
33.0,57600,Financiada,3.0,Reforma,A,17000,7.66,0,0.3,Não,8,Risco Muito Baixo,Média,Alto,False,Médio
27.0,70000,Alugada,4.0,Saúde,A,7500,7.88,0,0.11,Não,5,Risco Muito Baixo,Alta,Médio,False,Curto
27.0,57600,Financiada,3.0,Saúde,B,3000,11.11,0,0.05,Não,6,Risco Baixo,Média,Muito Baixo,False,Médio
34.0,51600,Financiada,2.0,,E,12000,17.88,1,0.23,Não,8,Risco Médio-Alto,Média,Médio,False,Médio
28.0,66000,Alugada,0.0,,C,7500,11.28,1,0.11,Sim,7,Risco Médio-Baixo,Alta,Médio,False,Médio
27.0,57600,Financiada,11.0,Pessoal,A,8500,7.14,0,0.15,Não,5,Risco Muito Baixo,Média,Médio,False,Curto
28.0,57600,Financiada,9.0,Educacão,D,12000,15.58,0,0.21,Sim,7,Risco Médio,Média,Médio,False,Médio
28.0,75000,Alugada,3.0,Educacão,B,7500,,0,0.1,Não,6,Risco Baixo,Alta,Médio,False,Médio
31.0,57600,Financiada,5.0,Educacão,B,15000,10.25,0,0.26,Não,10,Risco Baixo,Média,Médio,False,Médio
33.0,80000,Alugada,4.0,Educacão,A,7500,5.42,0,0.09,Não,10,Risco Muito Baixo,Alta,Médio,False,Médio
27.0,80000,Alugada,3.0,Consolidação de dívidas,B,7500,12.18,0,0.09,Não,5,Risco Baixo,Alta,Médio,False,Curto
27.0,81000,Alugada,5.0,Reforma,B,7500,10.25,0,0.09,Não,7,Risco Baixo,Alta,Médio,False,Médio
31.0,85000,Alugada,3.0,,B,7500,10.08,0,0.09,Não,5,Risco Baixo,Alta,Médio,False,Curto
31.0,57758,Financiada,,Consolidação de dívidas,A,12000,6.62,0,0.21,Não,9,Risco Muito Baixo,Média,Médio,False,Médio
27.0,57770,Financiada,3.0,Pessoal,B,9975,11.49,0,0.17,Não,5,Risco Baixo,Média,Médio,False,Curto
27.0,87360,Alugada,1.0,Consolidação de dívidas,C,7500,12.54,0,0.09,Sim,8,Risco Médio-Baixo,Muito Alta,Médio,False,Médio
33.0,57800,Financiada,12.0,Saúde,A,7000,6.99,0,0.12,Não,6,Risco Muito Baixo,Média,Baixo,False,Médio
27.0,57886,Financiada,7.0,,A,4000,7.9,0,0.07,Não,9,Risco Muito Baixo,Média,Baixo,False,Médio
34.0,57912,Financiada,7.0,,A,5600,5.42,0,0.1,Não,8,Risco Muito Baixo,Média,Baixo,False,Médio
27.0,90000,Alugada,0.0,Consolidação de dívidas,B,7500,,0,0.08,Não,6,Risco Baixo,Muito Alta,Médio,False,Médio
27.0,96000,Alugada,7.0,Reforma,B,7500,9.83,0,0.08,Não,10,Risco Baixo,Muito Alta,Médio,False,Médio
31.0,99504,Alugada,5.0,Consolidação de dívidas,C,7500,13.57,0,0.08,Não,10,Risco Médio-Baixo,Muito Alta,Médio,False,Médio
31.0,101000,Alugada,2.0,Educacão,C,7500,13.22,0,0.07,Sim,5,Risco Médio-Baixo,Muito Alta,Médio,False,Curto
29.0,105000,Alugada,1.0,Saúde,C,7500,11.03,0,0.07,Sim,9,Risco Médio-Baixo,Muito Alta,Médio,False,Médio
29.0,103000,Alugada,0.0,Pessoal,D,7500,16.77,1,0.07,Sim,7,Risco Médio,Muito Alta,Médio,False,Médio
29.0,115000,Alugada,5.0,Reforma,A,7500,5.99,0,0.07,Não,8,Risco Muito Baixo,Muito Alta,Médio,False,Médio
33.0,115000,Alugada,9.0,Reforma,C,7500,11.03,0,0.07,Sim,8,Risco Médio-Baixo,Muito Alta,Médio,False,Médio
27.0,57996,Financiada,1.0,Saúde,A,4800,8.59,0,0.08,Não,9,Risco Muito Baixo,Média,Baixo,False,Médio
34.0,120000,Alugada,9.0,Reforma,D,7500,16.29,0,0.06,Não,5,Risco Médio,Muito Alta,Médio,False,Curto
27.0,125000,Alugada,8.0,Educacão,D,7500,,0,0.06,Não,5,Risco Médio,Muito Alta,Médio,False,Curto
29.0,57996,Financiada,6.0,Educacão,C,20475,12.72,0,0.35,Não,10,Risco Médio-Baixo,Média,Alto,False,Médio
32.0,155000,Alugada,3.0,Pessoal,C,7500,11.59,0,0.05,Sim,5,Risco Médio-Baixo,Muito Alta,Médio,False,Curto
31.0,160000,Alugada,1.0,Reforma,C,7500,11.28,0,0.05,Não,7,Risco Médio-Baixo,Muito Alta,Médio,False,Médio
29.0,58000,Financiada,9.0,Educacão,B,15900,,0,0.27,Não,6,Risco Baixo,Média,Alto,False,Médio
35.0,160000,Alugada,3.0,Saúde,A,7500,8.0,0,0.05,Não,8,Risco Muito Baixo,Muito Alta,Médio,False,Médio
31.0,58000,Financiada,15.0,,A,8875,,0,0.15,Não,6,Risco Muito Baixo,Média,Médio,False,Médio
29.0,165000,Alugada,2.0,Educacão,B,7500,10.62,0,0.05,Não,7,Risco Baixo,Muito Alta,Médio,False,Médio
33.0,58000,Financiada,2.0,,B,15000,9.91,0,0.26,Não,9,Risco Baixo,Média,Médio,False,Médio
31.0,58000,Propria,6.0,Pessoal,B,6200,10.65,0,0.11,Não,6,Risco Baixo,Média,Baixo,False,Médio
27.0,85000,Alugada,1.0,Consolidação de dívidas,A,7525,,0,0.09,Não,8,Risco Muito Baixo,Alta,Médio,False,Médio
35.0,40000,Alugada,2.0,Saúde,C,7550,13.92,0,0.19,Não,9,Risco Médio-Baixo,Baixa,Médio,False,Médio
27.0,52000,Financiada,11.0,Reforma,C,3000,15.96,1,0.06,Sim,6,Risco Médio-Baixo,Média,Muito Baixo,False,Médio
35.0,58000,Financiada,8.0,Saúde,C,6000,12.99,0,0.1,Sim,8,Risco Médio-Baixo,Média,Baixo,False,Médio
28.0,18000,Alugada,9.0,Reforma,A,7600,8.49,1,0.42,Não,9,Risco Muito Baixo,Muito Baixa,Médio,True,Médio
27.0,28000,Alugada,1.0,Consolidação de dívidas,B,7600,10.99,0,0.27,Não,7,Risco Baixo,Muito Baixa,Médio,False,Médio
30.0,58000,Financiada,14.0,Consolidação de dívidas,B,5350,9.99,0,0.09,Não,9,Risco Baixo,Média,Baixo,False,Médio
34.0,58000,Financiada,18.0,Reforma,A,4000,5.42,0,0.07,Não,8,Risco Muito Baixo,Média,Baixo,False,Médio
28.0,58000,Financiada,11.0,Consolidação de dívidas,B,6700,9.99,0,0.12,Não,5,Risco Baixo,Média,Baixo,False,Curto
35.0,33000,Alugada,2.0,,C,7600,15.27,0,0.23,Não,6,Risco Médio-Baixo,Muito Baixa,Médio,False,Médio
27.0,33000,Alugada,2.0,Saúde,A,7600,8.0,0,0.23,Não,10,Risco Muito Baixo,Muito Baixa,Médio,False,Médio
27.0,58000,Financiada,7.0,,B,2800,11.99,0,0.05,Não,8,Risco Baixo,Média,Muito Baixo,False,Médio
30.0,44208,Alugada,1.0,Saúde,A,7600,7.74,0,0.17,Não,8,Risco Muito Baixo,Baixa,Médio,False,Médio
30.0,58000,Financiada,9.0,Reforma,A,3000,5.42,0,0.05,Não,9,Risco Muito Baixo,Média,Muito Baixo,False,Médio
27.0,45000,Alugada,10.0,Saúde,D,7600,14.59,1,0.17,Sim,8,Risco Médio,Baixa,Médio,False,Médio
27.0,51996,Alugada,7.0,Reforma,C,7600,14.17,0,0.15,Não,8,Risco Médio-Baixo,Média,Médio,False,Médio
30.0,61000,Alugada,4.0,Reforma,C,7600,,0,0.12,Sim,6,Risco Médio-Baixo,Média,Médio,False,Médio
28.0,58000,Financiada,8.0,,A,9600,7.49,0,0.17,Não,7,Risco Muito Baixo,Média,Médio,False,Médio
29.0,33000,Alugada,4.0,Reforma,E,7650,19.29,1,0.23,Sim,6,Risco Médio-Alto,Muito Baixa,Médio,False,Médio
30.0,58000,Propria,7.0,Pessoal,A,6000,5.79,0,0.1,Não,5,Risco Muito Baixo,Média,Baixo,False,Curto
31.0,58000,Propria,15.0,Saúde,C,14500,13.06,0,0.25,Não,7,Risco Médio-Baixo,Média,Médio,False,Médio
28.0,58000,Financiada,0.0,,C,12500,13.43,0,0.22,Não,8,Risco Médio-Baixo,Média,Médio,False,Médio
31.0,58000,Financiada,0.0,Educacão,A,3625,6.17,0,0.06,Não,5,Risco Muito Baixo,Média,Baixo,False,Curto
28.0,30000,Alugada,2.0,Saúde,B,7700,12.42,0,0.26,Não,8,Risco Baixo,Muito Baixa,Médio,False,Médio
30.0,58000,Financiada,2.0,Saúde,A,13200,,0,0.23,Não,10,Risco Muito Baixo,Média,Médio,False,Médio
27.0,58000,Financiada,11.0,Saúde,B,3250,11.86,0,0.06,Não,8,Risco Baixo,Média,Baixo,False,Médio
34.0,58000,Propria,8.0,Saúde,A,3000,6.76,0,0.05,Não,10,Risco Muito Baixo,Média,Muito Baixo,False,Médio
28.0,58000,Financiada,12.0,Educacão,A,3000,,0,0.05,Não,8,Risco Muito Baixo,Média,Muito Baixo,False,Médio
30.0,58000,Financiada,2.0,Reforma,C,9000,13.23,0,0.16,Não,6,Risco Médio-Baixo,Média,Médio,False,Médio
27.0,58000,Financiada,3.0,Reforma,A,12000,7.51,0,0.21,Não,8,Risco Muito Baixo,Média,Médio,False,Médio
30.0,48000,Alugada,0.0,Pessoal,A,7725,8.94,0,0.16,Não,5,Risco Muito Baixo,Baixa,Médio,False,Curto
29.0,56200,Alugada,0.0,Educacão,E,7725,13.75,1,0.14,Não,6,Risco Médio-Alto,Média,Médio,False,Médio
30.0,58000,Financiada,0.0,Reforma,B,4000,11.12,0,0.07,Não,6,Risco Baixo,Média,Baixo,False,Médio
27.0,58000,Financiada,9.0,Consolidação de dívidas,C,6500,13.98,0,0.11,Sim,8,Risco Médio-Baixo,Média,Baixo,False,Médio
29.0,24000,Alugada,,,C,7750,13.85,1,0.32,Não,8,Risco Médio-Baixo,Muito Baixa,Médio,False,Médio
28.0,58000,Financiada,3.0,,A,4000,7.14,0,0.07,Não,9,Risco Muito Baixo,Média,Baixo,False,Médio
29.0,58000,Financiada,8.0,Consolidação de dívidas,A,1800,6.76,0,0.03,Não,8,Risco Muito Baixo,Média,Muito Baixo,False,Médio
29.0,26400,Alugada,5.0,Saúde,C,7750,14.27,1,0.29,Não,7,Risco Médio-Baixo,Muito Baixa,Médio,False,Médio
34.0,26400,Alugada,0.0,Consolidação de dívidas,C,7750,12.87,0,0.29,Sim,5,Risco Médio-Baixo,Muito Baixa,Médio,False,Curto
27.0,29000,Alugada,3.0,Saúde,B,7750,11.86,0,0.27,Não,5,Risco Baixo,Muito Baixa,Médio,False,Curto
32.0,58000,Propria,3.0,,C,8000,13.85,0,0.14,Não,10,Risco Médio-Baixo,Média,Médio,False,Médio
30.0,30000,Alugada,0.0,,D,7750,13.87,1,0.26,Sim,9,Risco Médio,Muito Baixa,Médio,False,Médio
28.0,32000,Alugada,2.0,Saúde,C,7750,14.22,0,0.24,Sim,5,Risco Médio-Baixo,Muito Baixa,Médio,False,Curto
29.0,58000,Financiada,13.0,Reforma,A,14000,7.51,0,0.24,Não,7,Risco Muito Baixo,Média,Médio,False,Médio
31.0,41558,Alugada,3.0,Educacão,E,7750,16.45,0,0.19,Não,7,Risco Médio-Alto,Baixa,Médio,False,Médio
27.0,58000,Propria,4.0,Educacão,B,4000,11.14,0,0.07,Não,10,Risco Baixo,Média,Baixo,False,Médio
27.0,58000,Financiada,4.0,Consolidação de dívidas,C,1500,,0,0.03,Não,9,Risco Médio-Baixo,Média,Muito Baixo,False,Médio
29.0,28000,Alugada,8.0,Pessoal,B,7800,8.88,0,0.28,Não,7,Risco Baixo,Muito Baixa,Médio,False,Médio
28.0,30100,Alugada,0.0,Pessoal,C,7800,14.35,0,0.26,Não,10,Risco Médio-Baixo,Muito Baixa,Médio,False,Médio
31.0,58000,Propria,7.0,,C,14000,12.87,0,0.24,Não,9,Risco Médio-Baixo,Média,Médio,False,Médio
29.0,58000,Outros,0.0,Reforma,B,14000,11.83,0,0.24,Não,8,Risco Baixo,Média,Médio,False,Médio
28.0,58000,Financiada,11.0,,A,10000,9.32,0,0.17,Não,10,Risco Muito Baixo,Média,Médio,False,Médio
31.0,58000,Financiada,15.0,Reforma,A,6000,9.32,0,0.1,Não,5,Risco Muito Baixo,Média,Baixo,False,Curto
29.0,40320,Alugada,6.0,Saúde,B,7800,8.88,0,0.19,Não,10,Risco Baixo,Baixa,Médio,False,Médio
27.0,41004,Alugada,11.0,Saúde,B,7800,11.14,0,0.19,Não,7,Risco Baixo,Baixa,Médio,False,Médio
29.0,52044,Financiada,12.0,Educacão,A,8875,7.9,1,0.17,Não,7,Risco Muito Baixo,Média,Médio,False,Médio
27.0,58075,Financiada,6.0,Saúde,A,4000,5.99,0,0.07,Não,6,Risco Muito Baixo,Média,Baixo,False,Médio
28.0,58200,Financiada,8.0,Pessoal,B,4500,11.12,0,0.08,Não,7,Risco Baixo,Média,Baixo,False,Médio
34.0,54000,Alugada,2.0,,D,7800,14.84,1,0.14,Não,6,Risco Médio,Média,Médio,False,Médio
30.0,58239,Financiada,3.0,,A,10500,6.62,0,0.18,Não,5,Risco Muito Baixo,Média,Médio,False,Curto
28.0,70000,Alugada,1.0,Consolidação de dívidas,A,7800,7.9,0,0.11,Não,8,Risco Muito Baixo,Alta,Médio,False,Médio
29.0,72000,Alugada,4.0,Consolidação de dívidas,C,7800,,0,0.11,Sim,8,Risco Médio-Baixo,Alta,Médio,False,Médio
32.0,93158,Alugada,16.0,Reforma,D,7800,16.29,0,0.08,Não,6,Risco Médio,Muito Alta,Médio,False,Médio
30.0,52500,Financiada,14.0,Educacão,A,10000,9.63,1,0.19,Não,8,Risco Muito Baixo,Média,Médio,False,Médio
35.0,58570,Financiada,8.0,Reforma,A,11000,7.88,0,0.19,Não,9,Risco Muito Baixo,Média,Médio,False,Médio
28.0,47000,Alugada,9.0,Saúde,B,7875,,0,0.17,Não,10,Risco Baixo,Baixa,Médio,False,Médio
27.0,52600,Financiada,2.0,Pessoal,D,21600,17.27,1,0.41,Não,9,Risco Médio,Média,Alto,True,Médio
28.0,58600,Outros,1.0,Reforma,A,4550,8.0,0,0.08,Não,8,Risco Muito Baixo,Média,Baixo,False,Médio
31.0,36572,Alugada,,Saúde,A,7900,,0,0.22,Não,7,Risco Muito Baixo,Baixa,Médio,False,Médio
27.0,37000,Alugada,4.0,Educacão,B,7900,11.11,0,0.21,Não,7,Risco Baixo,Baixa,Médio,False,Médio
29.0,58656,Propria,0.0,Educacão,B,8000,11.14,0,0.14,Não,6,Risco Baixo,Média,Médio,False,Médio
28.0,24000,Alugada,,Saúde,D,7950,15.99,1,0.33,Não,5,Risco Médio,Muito Baixa,Médio,False,Curto
28.0,35000,Alugada,3.0,Consolidação de dívidas,D,7950,15.62,1,0.23,Não,10,Risco Médio,Muito Baixa,Médio,False,Médio
35.0,58788,Financiada,8.0,Consolidação de dívidas,B,2200,11.99,0,0.04,Não,6,Risco Baixo,Média,Muito Baixo,False,Médio
29.0,58800,Financiada,,,B,11400,10.99,0,0.19,Não,9,Risco Baixo,Média,Médio,False,Médio
31.0,13000,Alugada,0.0,,C,8000,12.84,1,0.62,Não,10,Risco Médio-Baixo,Muito Baixa,Médio,True,Médio
27.0,13500,Alugada,2.0,Saúde,B,8000,12.18,1,0.59,Não,5,Risco Baixo,Muito Baixa,Médio,True,Curto
32.0,58800,Propria,16.0,Pessoal,C,7000,13.99,0,0.12,Não,7,Risco Médio-Baixo,Média,Baixo,False,Médio
27.0,18000,Alugada,3.0,Educacão,B,8000,10.75,1,0.44,Não,10,Risco Baixo,Muito Baixa,Médio,True,Médio
29.0,58800,Financiada,13.0,,B,16000,9.88,0,0.27,Não,6,Risco Baixo,Média,Alto,False,Médio
28.0,58800,Financiada,11.0,,A,5500,6.76,0,0.09,Não,9,Risco Muito Baixo,Média,Baixo,False,Médio
27.0,58800,Financiada,0.0,Educacão,C,9800,13.22,0,0.17,Sim,9,Risco Médio-Baixo,Média,Médio,False,Médio
27.0,18000,Alugada,0.0,Pessoal,B,8000,10.25,1,0.44,Não,10,Risco Baixo,Muito Baixa,Médio,True,Médio
28.0,58868,Financiada,12.0,Saúde,C,8400,13.57,0,0.14,Sim,9,Risco Médio-Baixo,Média,Médio,False,Médio
33.0,19200,Alugada,0.0,Saúde,A,8000,7.66,1,0.42,Não,6,Risco Muito Baixo,Muito Baixa,Médio,True,Médio
28.0,20000,Alugada,4.0,Saúde,B,8000,12.42,1,0.4,Não,8,Risco Baixo,Muito Baixa,Médio,True,Médio
34.0,59000,Propria,18.0,Educacão,A,5500,7.9,0,0.09,Não,8,Risco Muito Baixo,Média,Baixo,False,Médio
33.0,59000,Financiada,6.0,Reforma,B,5500,9.91,0,0.09,Não,9,Risco Baixo,Média,Baixo,False,Médio
27.0,20000,Alugada,0.0,Pessoal,B,8000,11.89,1,0.4,Não,10,Risco Baixo,Muito Baixa,Médio,True,Médio
32.0,20400,Alugada,2.0,Consolidação de dívidas,A,8000,8.49,1,0.39,Não,6,Risco Muito Baixo,Muito Baixa,Médio,False,Médio
29.0,21000,Alugada,2.0,Educacão,B,8000,11.71,1,0.38,Não,7,Risco Baixo,Muito Baixa,Médio,False,Médio
35.0,21340,Alugada,0.0,Saúde,B,8000,11.14,1,0.37,Não,6,Risco Baixo,Muito Baixa,Médio,False,Médio
27.0,21600,Alugada,2.0,Saúde,B,8000,10.59,1,0.37,Não,5,Risco Baixo,Muito Baixa,Médio,False,Curto
28.0,59000,Propria,12.0,Saúde,A,10000,7.49,0,0.17,Não,6,Risco Muito Baixo,Média,Médio,False,Médio
29.0,59000,Financiada,7.0,,A,10000,7.49,0,0.17,Não,7,Risco Muito Baixo,Média,Médio,False,Médio
31.0,59000,Financiada,13.0,Saúde,B,14000,,0,0.24,Não,6,Risco Baixo,Média,Médio,False,Médio
27.0,59000,Financiada,11.0,Saúde,A,4000,5.79,0,0.07,Não,6,Risco Muito Baixo,Média,Baixo,False,Médio
29.0,22000,Alugada,0.0,Educacão,B,8000,,1,0.36,Não,7,Risco Baixo,Muito Baixa,Médio,False,Médio
28.0,59000,Financiada,2.0,,B,14000,10.36,0,0.24,Não,5,Risco Baixo,Média,Médio,False,Curto
27.0,24000,Alugada,,Educacão,C,8000,12.99,1,0.33,Sim,6,Risco Médio-Baixo,Muito Baixa,Médio,False,Médio
29.0,59000,Financiada,6.0,Reforma,A,10000,6.91,0,0.17,Não,5,Risco Muito Baixo,Média,Médio,False,Curto
30.0,59000,Financiada,0.0,Saúde,A,10000,7.51,0,0.17,Não,8,Risco Muito Baixo,Média,Médio,False,Médio
27.0,59000,Financiada,11.0,Reforma,C,16000,13.98,0,0.27,Não,10,Risco Médio-Baixo,Média,Alto,False,Médio
27.0,24000,Alugada,2.0,Consolidação de dívidas,A,8000,7.29,1,0.33,Não,7,Risco Muito Baixo,Muito Baixa,Médio,False,Médio
28.0,53000,Financiada,12.0,Educacão,A,5000,7.14,1,0.09,Não,10,Risco Muito Baixo,Média,Baixo,False,Médio
27.0,24000,Alugada,3.0,Pessoal,B,8000,,1,0.33,Não,8,Risco Baixo,Muito Baixa,Médio,False,Médio
33.0,24000,Alugada,1.0,,B,8000,11.12,1,0.33,Não,9,Risco Baixo,Muito Baixa,Médio,False,Médio
35.0,24996,Alugada,6.0,Saúde,A,8000,7.51,1,0.32,Não,7,Risco Muito Baixo,Muito Baixa,Médio,False,Médio
27.0,59000,Financiada,3.0,Saúde,B,6000,11.83,0,0.1,Não,5,Risco Baixo,Média,Baixo,False,Curto
31.0,59000,Financiada,2.0,Consolidação de dívidas,B,13000,11.14,0,0.22,Não,7,Risco Baixo,Média,Médio,False,Médio
33.0,25000,Alugada,18.0,Educacão,D,8000,,1,0.32,Não,8,Risco Médio,Muito Baixa,Médio,False,Médio
28.0,25000,Alugada,5.0,Saúde,A,8000,6.91,1,0.32,Não,6,Risco Muito Baixo,Muito Baixa,Médio,False,Médio
27.0,25000,Alugada,4.0,Pessoal,D,8000,14.84,1,0.32,Sim,7,Risco Médio,Muito Baixa,Médio,False,Médio
27.0,59004,Propria,8.0,Saúde,B,24250,11.49,0,0.41,Não,9,Risco Baixo,Média,Alto,True,Médio
35.0,26000,Alugada,3.0,Pessoal,A,8000,7.9,1,0.31,Não,10,Risco Muito Baixo,Muito Baixa,Médio,False,Médio
27.0,59068,Financiada,11.0,,C,13500,13.22,0,0.23,Sim,9,Risco Médio-Baixo,Média,Médio,False,Médio
28.0,26000,Alugada,7.0,,B,8000,11.36,1,0.31,Não,5,Risco Baixo,Muito Baixa,Médio,False,Curto
27.0,59147,Financiada,11.0,Saúde,B,7000,11.26,0,0.12,Não,5,Risco Baixo,Média,Baixo,False,Curto
28.0,59160,Financiada,2.0,Educacão,B,23500,,0,0.4,Não,10,Risco Baixo,Média,Alto,True,Médio
35.0,59196,Financiada,0.0,Educacão,A,5000,8.0,0,0.08,Não,5,Risco Muito Baixo,Média,Baixo,False,Curto
27.0,26400,Alugada,0.0,Pessoal,B,8000,10.59,1,0.3,Não,7,Risco Baixo,Muito Baixa,Médio,False,Médio
35.0,26400,Alugada,4.0,Pessoal,B,8000,,0,0.3,Não,8,Risco Baixo,Muito Baixa,Médio,False,Médio
32.0,26400,Alugada,0.0,Educacão,A,8000,7.51,0,0.3,Não,10,Risco Muito Baixo,Muito Baixa,Médio,False,Médio
30.0,27996,Alugada,5.0,Pessoal,B,8000,10.99,0,0.29,Não,8,Risco Baixo,Muito Baixa,Médio,False,Médio
33.0,59450,Financiada,1.0,Educacão,B,3000,10.38,0,0.05,Não,6,Risco Baixo,Média,Muito Baixo,False,Médio
30.0,59500,Financiada,15.0,Reforma,A,15000,6.54,0,0.25,Não,8,Risco Muito Baixo,Média,Médio,False,Médio
33.0,59500,Financiada,6.0,,A,11000,,0,0.18,Não,8,Risco Muito Baixo,Média,Médio,False,Médio
32.0,59506,Propria,13.0,,D,8000,16.07,0,0.13,Não,7,Risco Médio,Média,Médio,False,Médio
28.0,59520,Financiada,9.0,Pessoal,A,5000,8.59,0,0.08,Não,7,Risco Muito Baixo,Média,Baixo,False,Médio
28.0,59700,Financiada,12.0,Reforma,B,6000,10.99,0,0.1,Não,5,Risco Baixo,Média,Baixo,False,Curto
28.0,59904,Financiada,12.0,Saúde,C,3000,12.53,0,0.05,Sim,10,Risco Médio-Baixo,Média,Muito Baixo,False,Médio
30.0,28800,Alugada,1.0,Consolidação de dívidas,C,8000,12.73,0,0.28,Não,10,Risco Médio-Baixo,Muito Baixa,Médio,False,Médio
30.0,28800,Alugada,1.0,Saúde,C,8000,13.22,0,0.28,Não,9,Risco Médio-Baixo,Muito Baixa,Médio,False,Médio
32.0,29962,Alugada,4.0,Saúde,B,8000,12.53,0,0.27,Não,7,Risco Baixo,Muito Baixa,Médio,False,Médio
28.0,60000,Financiada,12.0,Saúde,C,14400,13.49,0,0.24,Não,7,Risco Médio-Baixo,Média,Médio,False,Médio
31.0,60000,Financiada,5.0,Saúde,A,7200,6.03,0,0.12,Não,8,Risco Muito Baixo,Média,Médio,False,Médio
28.0,30000,Alugada,4.0,Saúde,A,8000,,0,0.27,Não,8,Risco Muito Baixo,Muito Baixa,Médio,False,Médio
35.0,30000,Alugada,3.0,Educacão,B,8000,,0,0.27,Não,6,Risco Baixo,Muito Baixa,Médio,False,Médio
35.0,60000,Financiada,12.0,Saúde,C,16000,15.96,0,0.27,Sim,5,Risco Médio-Baixo,Média,Alto,False,Curto
29.0,60000,Financiada,2.0,Reforma,C,6000,13.49,0,0.1,Sim,8,Risco Médio-Baixo,Média,Baixo,False,Médio
28.0,60000,Propria,12.0,,C,15000,15.96,0,0.25,Sim,9,Risco Médio-Baixo,Média,Médio,False,Médio
35.0,30000,Alugada,0.0,Consolidação de dívidas,G,8000,20.52,1,0.27,Não,7,Risco Muito Alto,Muito Baixa,Médio,False,Médio
32.0,30000,Alugada,0.0,,A,8000,7.74,0,0.27,Não,9,Risco Muito Baixo,Muito Baixa,Médio,False,Médio
30.0,30000,Alugada,2.0,Pessoal,C,8000,13.22,0,0.27,Sim,9,Risco Médio-Baixo,Muito Baixa,Médio,False,Médio
30.0,60000,Financiada,7.0,Reforma,A,4200,,0,0.07,Não,5,Risco Muito Baixo,Média,Baixo,False,Curto
33.0,60000,Propria,7.0,Educacão,A,12000,6.62,0,0.2,Não,10,Risco Muito Baixo,Média,Médio,False,Médio
28.0,60000,Propria,1.0,Reforma,C,5000,14.27,0,0.08,Sim,5,Risco Médio-Baixo,Média,Baixo,False,Curto
28.0,30996,Alugada,0.0,Consolidação de dívidas,A,8000,7.29,0,0.26,Não,10,Risco Muito Baixo,Muito Baixa,Médio,False,Médio
27.0,32000,Alugada,6.0,Saúde,B,8000,9.91,0,0.25,Não,7,Risco Baixo,Muito Baixa,Médio,False,Médio
27.0,54000,Financiada,6.0,,C,10000,14.27,1,0.19,Não,10,Risco Médio-Baixo,Média,Médio,False,Médio
33.0,60000,Financiada,3.0,Consolidação de dívidas,A,3500,7.9,0,0.06,Não,9,Risco Muito Baixo,Média,Baixo,False,Médio
34.0,32000,Alugada,6.0,Educacão,D,8000,17.27,0,0.25,Sim,10,Risco Médio,Muito Baixa,Médio,False,Médio
35.0,60000,Financiada,3.0,Educacão,B,19600,9.91,0,0.33,Não,5,Risco Baixo,Média,Alto,False,Curto
30.0,60000,Propria,3.0,Reforma,A,21000,7.9,0,0.35,Não,5,Risco Muito Baixo,Média,Alto,False,Curto
28.0,33000,Alugada,12.0,Consolidação de dívidas,C,8000,14.65,1,0.24,Sim,9,Risco Médio-Baixo,Muito Baixa,Médio,False,Médio
30.0,60000,Financiada,12.0,Consolidação de dívidas,B,2500,12.69,0,0.04,Não,7,Risco Baixo,Média,Muito Baixo,False,Médio
34.0,34000,Alugada,0.0,Pessoal,A,8000,7.9,0,0.24,Não,7,Risco Muito Baixo,Muito Baixa,Médio,False,Médio
27.0,60000,Financiada,,Consolidação de dívidas,B,4000,9.91,0,0.07,Não,7,Risco Baixo,Média,Baixo,False,Médio
29.0,60000,Financiada,,Reforma,C,14125,13.49,0,0.24,Não,6,Risco Médio-Baixo,Média,Médio,False,Médio
33.0,34000,Alugada,6.0,Consolidação de dívidas,B,8000,9.99,0,0.24,Não,5,Risco Baixo,Muito Baixa,Médio,False,Curto
28.0,60000,Financiada,13.0,,A,8650,8.9,0,0.14,Não,10,Risco Muito Baixo,Média,Médio,False,Médio
32.0,29000,Alugada,0.0,Educacão,D,8000,18.25,1,0.28,Não,6,Risco Médio,Muito Baixa,Médio,False,Médio
29.0,60000,Financiada,2.0,Reforma,A,1500,6.03,0,0.03,Não,9,Risco Muito Baixo,Média,Muito Baixo,False,Médio
27.0,35000,Alugada,3.0,Saúde,C,8000,14.79,0,0.23,Sim,9,Risco Médio-Baixo,Muito Baixa,Médio,False,Médio
34.0,35000,Alugada,9.0,Consolidação de dívidas,A,8000,,0,0.23,Não,10,Risco Muito Baixo,Muito Baixa,Médio,False,Médio
31.0,60000,Financiada,5.0,Pessoal,A,17000,8.9,0,0.28,Não,8,Risco Muito Baixo,Média,Alto,False,Médio
34.0,35000,Alugada,1.0,Pessoal,A,8000,6.17,0,0.23,Não,9,Risco Muito Baixo,Muito Baixa,Médio,False,Médio
32.0,60000,Financiada,16.0,Saúde,A,6000,6.62,0,0.1,Não,7,Risco Muito Baixo,Média,Baixo,False,Médio
